,Name,Brand,Price €,ImageUrl,ProductUrl
4749,Klassische Loafer,Prada,490 €,https://cdn-images.farfetch-contents.com/15/62/34/09/15623409_28511990_300.jpg,https://www.farfetch.com/de/shopping/men/prada-klassische-loafer-item-15623409.aspx
4750,Klassische Loafer,Prada,490 €,https://cdn-images.farfetch-contents.com/15/62/34/07/15623407_28511982_300.jpg,https://www.farfetch.com/de/shopping/men/prada-klassische-loafer-item-15623407.aspx
4751,'Teddy' Sneakers,Moschino,295 €,https://cdn-images.farfetch-contents.com/15/62/32/55/15623255_28205808_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-teddy-sneakers-item-15623255.aspx
4752,Stiefel mit Kontrastsohle,Alexander McQueen,650 €,https://cdn-images.farfetch-contents.com/15/62/31/61/15623161_28205797_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-stiefel-mit-kontrastsohle-item-15623161.aspx
4753,'Tread Slick' Sneakers,Alexander McQueen,590 €,https://cdn-images.farfetch-contents.com/15/62/30/95/15623095_28205776_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-tread-slick-sneakers-item-15623095.aspx
4754,Sneakers mit Logo-Patch,Puma,99 €,https://cdn-images.farfetch-contents.com/15/62/29/31/15622931_28223215_300.jpg,https://www.farfetch.com/de/shopping/men/puma-sneakers-mit-logo-patch-item-15622931.aspx
4755,Bikerstiefel mit Print,424,572 €,https://cdn-images.farfetch-contents.com/15/62/29/11/15622911_28260840_300.jpg,https://www.farfetch.com/de/shopping/men/424-bikerstiefel-mit-print-item-15622911.aspx
4756,Texturierte Loafer,Bally,326 €,https://cdn-images.farfetch-contents.com/15/62/28/59/15622859_28427929_300.jpg,https://www.farfetch.com/de/shopping/men/bally-texturierte-loafer-item-15622859.aspx
4757,Texturierte Loafer,Bally,326 €,https://cdn-images.farfetch-contents.com/15/62/28/45/15622845_28427926_300.jpg,https://www.farfetch.com/de/shopping/men/bally-texturierte-loafer-item-15622845.aspx
4758,'Arizona' Pantoletten,Birkenstock,115 €,https://cdn-images.farfetch-contents.com/15/62/26/29/15622629_28228267_300.jpg,https://www.farfetch.com/de/shopping/men/birkenstock-arizona-pantoletten-item-15622629.aspx
4759,Loafer mit genoppter Sohle,Tod's,420 €,https://cdn-images.farfetch-contents.com/15/62/24/84/15622484_28216225_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-genoppter-sohle-item-15622484.aspx
4760,Sneakers mit Logo-Print,Moschino,295 €,https://cdn-images.farfetch-contents.com/15/62/23/21/15622321_28205758_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-sneakers-mit-logo-print-item-15622321.aspx
4761,Loafer mit Logo-Schild,Prada,690 €,https://cdn-images.farfetch-contents.com/15/62/20/56/15622056_28112047_300.jpg,https://www.farfetch.com/de/shopping/men/prada-loafer-mit-logo-schild-item-15622056.aspx
4762,'Superstar Tokyo' Sneakers,adidas,127 €,https://cdn-images.farfetch-contents.com/15/62/13/50/15621350_28944128_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-tokyo-sneakers-item-15621350.aspx
4763,'Air Max 90' Sneakers,Nike,144 €,https://cdn-images.farfetch-contents.com/15/62/13/40/15621340_28356108_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-sneakers-item-15621340.aspx
4764,Klassische Loafer,Dolce & Gabbana,1.450 €,https://cdn-images.farfetch-contents.com/15/62/08/25/15620825_29007186_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-klassische-loafer-item-15620825.aspx
4765,Klassische Loafer,Dolce & Gabbana,2.250 €,https://cdn-images.farfetch-contents.com/15/62/08/24/15620824_29007180_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-klassische-loafer-item-15620824.aspx
4766,Frottee-Pantoletten mit Logo,Marni,250 €,https://cdn-images.farfetch-contents.com/15/62/05/98/15620598_28195825_300.jpg,https://www.farfetch.com/de/shopping/men/marni-frottee-pantoletten-mit-logo-item-15620598.aspx
4767,'ODSY' Sneakers,Off-White,590 €,https://cdn-images.farfetch-contents.com/15/62/05/97/15620597_28195819_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-odsy-sneakers-item-15620597.aspx
4768,'Jazz' Sneakers,Saucony,116 €,https://cdn-images.farfetch-contents.com/15/62/03/47/15620347_28178162_300.jpg,https://www.farfetch.com/de/shopping/men/saucony-jazz-sneakers-item-15620347.aspx
4769,Stiefel mit Schnalle,Marsèll,748 €,https://cdn-images.farfetch-contents.com/15/62/03/17/15620317_29083010_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-stiefel-mit-schnalle-item-15620317.aspx
4770,'Superstar' Sneakers,adidas,117 €,https://cdn-images.farfetch-contents.com/15/61/99/51/15619951_28157287_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-sneakers-item-15619951.aspx
4771,'College' Pantoletten,A BATHING APE®,184 €,https://cdn-images.farfetch-contents.com/15/61/96/06/15619606_28646162_300.jpg,https://www.farfetch.com/de/shopping/men/a-bathing-ape-college-pantoletten-item-15619606.aspx
4772,'Prison Issue 23lx Prima Plaid' Sneakers,Vans,90 €,https://cdn-images.farfetch-contents.com/15/61/96/02/15619602_28646112_300.jpg,https://www.farfetch.com/de/shopping/men/vans-prison-issue-23lx-prima-plaid-sneakers-item-15619602.aspx
4773,'Classic' Slip-On-Sneakers,Vans,90 €,https://cdn-images.farfetch-contents.com/15/61/96/01/15619601_28645377_300.jpg,https://www.farfetch.com/de/shopping/men/vans-classic-slip-on-sneakers-item-15619601.aspx
4774,'Air Jordan 3 Retro' High-Top-Sneakers,Jordan,498 €,https://cdn-images.farfetch-contents.com/15/61/96/00/15619600_28660197_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-3-retro-high-top-sneakers-item-15619600.aspx
4775,Sneakers mit Logo,Moschino,340 €,https://cdn-images.farfetch-contents.com/15/61/95/08/15619508_28211821_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-sneakers-mit-logo-item-15619508.aspx
4776,'Teddy' Sneakers,Moschino,295 €,https://cdn-images.farfetch-contents.com/15/61/95/07/15619507_28205745_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-teddy-sneakers-item-15619507.aspx
4777,'Rivalry' Sneakers,adidas,102 €,https://cdn-images.farfetch-contents.com/15/61/90/43/15619043_28335772_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-rivalry-sneakers-item-15619043.aspx
4778,'Adilette Superstar' Pantoletten,adidas,48 €,https://cdn-images.farfetch-contents.com/15/61/90/42/15619042_28195615_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-adilette-superstar-pantoletten-item-15619042.aspx
4779,'Stan Smith Superstan' Sneakers,adidas,107 €,https://cdn-images.farfetch-contents.com/15/61/90/35/15619035_28335759_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-stan-smith-superstan-sneakers-item-15619035.aspx
4780,'Hybrid' Chelsea-Boots,Alexander McQueen,490 €,https://cdn-images.farfetch-contents.com/15/61/90/25/15619025_28204288_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-hybrid-chelsea-boots-item-15619025.aspx
4781,Penny-Loafer aus Saffiano-Leder,Prada,680 €,https://cdn-images.farfetch-contents.com/15/61/89/79/15618979_28111929_300.jpg,https://www.farfetch.com/de/shopping/men/prada-penny-loafer-aus-saffiano-leder-item-15618979.aspx
4782,Klassische Oxford-Schuhe,Prada,690 €,https://cdn-images.farfetch-contents.com/15/61/89/78/15618978_28100800_300.jpg,https://www.farfetch.com/de/shopping/men/prada-klassische-oxford-schuhe-item-15618978.aspx
4783,'Daymaster' Sneakers,Dolce & Gabbana,545 €,https://cdn-images.farfetch-contents.com/15/61/85/38/15618538_29137945_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-daymaster-sneakers-item-15618538.aspx
4784,Sneakers mit breiter Sohle,Dolce & Gabbana,595 €,https://cdn-images.farfetch-contents.com/15/61/85/34/15618534_29106606_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-sneakers-mit-breiter-sohle-item-15618534.aspx
4785,Sneakers mit Schnürung,Dolce & Gabbana,695 €,https://cdn-images.farfetch-contents.com/15/61/85/27/15618527_28716785_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-sneakers-mit-schnurung-item-15618527.aspx
4786,Miami low-top sneakers,Dolce & Gabbana,495 €,https://cdn-images.farfetch-contents.com/15/61/85/23/15618523_29106605_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-miami-low-top-sneakers-item-15618523.aspx
4787,Loafer mit eckiger Kappe,Dolce & Gabbana,2.250 €,https://cdn-images.farfetch-contents.com/15/61/85/22/15618522_29007116_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-loafer-mit-eckiger-kappe-item-15618522.aspx
4788,Valentino Garavani 'Rockrunner' Camouflage-Sneakers,Valentino Garavani,550 €,https://cdn-images.farfetch-contents.com/15/61/84/52/15618452_28204286_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-valentino-garavani-rockrunner-camouflage-sneakers-item-15618452.aspx
4789,Sneakers mit Logo-Prägung,Prada,590 €,https://cdn-images.farfetch-contents.com/15/61/78/02/15617802_28209125_300.jpg,https://www.farfetch.com/de/shopping/men/prada-sneakers-mit-logo-pragung-item-15617802.aspx
4790,"'Rudolph' Loafer mit Glitter, 25mm",Giuseppe Zanotti,625 €,https://cdn-images.farfetch-contents.com/15/61/75/88/15617588_28230264_300.jpg,https://www.farfetch.com/de/shopping/men/giuseppe-zanotti-rudolph-loafer-mit-glitter-25mm-item-15617588.aspx
4791,"'Conley' Slip-On-Sneakers, 40mm",Giuseppe Zanotti,595 €,https://cdn-images.farfetch-contents.com/15/61/75/86/15617586_28229185_300.jpg,https://www.farfetch.com/de/shopping/men/giuseppe-zanotti-conley-slip-on-sneakers-40mm-item-15617586.aspx
4792,"'Gel-Sonoma 5 G-TX' Sneakers, 25mm",ASICS,99 €,https://cdn-images.farfetch-contents.com/15/61/75/84/15617584_28239544_300.jpg,https://www.farfetch.com/de/shopping/men/asics-gel-sonoma-5-g-tx-sneakers-25mm-item-15617584.aspx
4793,'827' Sneakers,New Balance,610 €,https://cdn-images.farfetch-contents.com/15/61/74/02/15617402_28646670_300.jpg,https://www.farfetch.com/de/shopping/men/new-balance-827-sneakers-item-15617402.aspx
4794,Desert-Boots aus Wildleder,Tod's,490 €,https://cdn-images.farfetch-contents.com/15/61/71/60/15617160_28240052_300.jpg,https://www.farfetch.com/de/shopping/men/tods-desert-boots-aus-wildleder-item-15617160.aspx
4795,Budapester mit breiter Sohle,Alexander McQueen,590 €,https://cdn-images.farfetch-contents.com/15/61/70/47/15617047_28161809_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-budapester-mit-breiter-sohle-item-15617047.aspx
4796,Sneakers mit Kontrasteinsatz,Ermenegildo Zegna,778 €,https://cdn-images.farfetch-contents.com/15/61/69/45/15616945_28230302_300.jpg,https://www.farfetch.com/de/shopping/men/ermenegildo-zegna-sneakers-mit-kontrasteinsatz-item-15616945.aspx
4797,'Superstar Pure Los Angeles' Sneakers,adidas,118 €,https://cdn-images.farfetch-contents.com/15/61/68/68/15616868_28332637_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-pure-los-angeles-sneakers-item-15616868.aspx
4798,'Kourt K' Sneakers,Kenzo,250 €,https://cdn-images.farfetch-contents.com/15/61/67/10/15616710_28330533_300.jpg,https://www.farfetch.com/de/shopping/men/kenzo-kourt-k-sneakers-item-15616710.aspx
4799,'Clay' Sneakers,LANVIN,483 €,https://cdn-images.farfetch-contents.com/15/61/64/95/15616495_28218586_300.jpg,https://www.farfetch.com/de/shopping/men/lanvin-clay-sneakers-item-15616495.aspx
4800,'Clay' High-Top-Sneakers,LANVIN,543 €,https://cdn-images.farfetch-contents.com/15/61/64/94/15616494_28218584_300.jpg,https://www.farfetch.com/de/shopping/men/lanvin-clay-high-top-sneakers-item-15616494.aspx
4801,Chelsea-Boots,LANVIN,681 €,https://cdn-images.farfetch-contents.com/15/61/64/93/15616493_28218582_300.jpg,https://www.farfetch.com/de/shopping/men/lanvin-chelsea-boots-item-15616493.aspx
4802,Klassische Derby-Schuhe,Prada,750 €,https://cdn-images.farfetch-contents.com/15/61/61/61/15616161_28675969_300.jpg,https://www.farfetch.com/de/shopping/men/prada-klassische-derby-schuhe-item-15616161.aspx
4803,Pantoletten mit Logo,Kenzo,115 €,https://cdn-images.farfetch-contents.com/15/61/59/90/15615990_28297348_300.jpg,https://www.farfetch.com/de/shopping/men/kenzo-pantoletten-mit-logo-item-15615990.aspx
4804,Pantoletten mit Logo,Kenzo,115 €,https://cdn-images.farfetch-contents.com/15/61/59/89/15615989_28297346_300.jpg,https://www.farfetch.com/de/shopping/men/kenzo-pantoletten-mit-logo-item-15615989.aspx
4805,Flache Loafer,Kiton,848 €,https://cdn-images.farfetch-contents.com/15/61/58/03/15615803_28289412_300.jpg,https://www.farfetch.com/de/shopping/men/kiton-flache-loafer-item-15615803.aspx
4806,'Ocuthra' Stiefel,Officine Creative,650 €,https://cdn-images.farfetch-contents.com/15/61/55/37/15615537_28309611_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-ocuthra-stiefel-item-15615537.aspx
4807,'Air Max Triax USA' Sneakers,Nike,138 €,https://cdn-images.farfetch-contents.com/15/61/55/23/15615523_28145282_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-triax-usa-sneakers-item-15615523.aspx
4808,Sneakers im Used-Look ,Maison Mihara Yasuhiro,412 €,https://cdn-images.farfetch-contents.com/15/61/53/83/15615383_28440840_300.jpg,https://www.farfetch.com/de/shopping/men/maison-mihara-yasuhiro-sneakers-im-used-look-item-15615383.aspx
4809,Sneakers mit Logo-Riemen,Givenchy,550 €,https://cdn-images.farfetch-contents.com/15/61/53/20/15615320_28172729_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-sneakers-mit-logo-riemen-item-15615320.aspx
4810,Sneakers mit Logo-Print,Givenchy,650 €,https://cdn-images.farfetch-contents.com/15/61/53/19/15615319_28180894_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-sneakers-mit-logo-print-item-15615319.aspx
4811,Loafer mit Logo-Schild,Tod's,464 €,https://cdn-images.farfetch-contents.com/15/61/52/19/15615219_28236882_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-logo-schild-item-15615219.aspx
4812,Loafer mit Kettendetail,Tod's,543 €,https://cdn-images.farfetch-contents.com/15/61/52/17/15615217_28236880_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-kettendetail-item-15615217.aspx
4813,Texturierte Schnürschuhe,Tod's,420 €,https://cdn-images.farfetch-contents.com/15/61/51/74/15615174_28218667_300.jpg,https://www.farfetch.com/de/shopping/men/tods-texturierte-schnurschuhe-item-15615174.aspx
4814,'UA Curry 2' High-Top-Sneakers,Under Armour,320 €,https://cdn-images.farfetch-contents.com/15/61/49/45/15614945_28291146_300.jpg,https://www.farfetch.com/de/shopping/men/under-armour-ua-curry-2-high-top-sneakers-item-15614945.aspx
4815,Nike x Fox Brothers 'Dunk HI PRM SP' Sneakers,Nike,798 €,https://cdn-images.farfetch-contents.com/15/61/49/44/15614944_28646049_300.jpg,https://www.farfetch.com/de/shopping/men/nike-nike-x-fox-brothers-dunk-hi-prm-sp-sneakers-item-15614944.aspx
4816,'Sk8-Hi Pro' Sneakers,Vans,80 €,https://cdn-images.farfetch-contents.com/15/61/49/27/15614927_28645675_300.jpg,https://www.farfetch.com/de/shopping/men/vans-sk8-hi-pro-sneakers-item-15614927.aspx
4817,Sneakers mit Kontrasteinsätzen,adidas,775 €,https://cdn-images.farfetch-contents.com/15/61/47/76/15614776_28266898_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-sneakers-mit-kontrasteinsatzen-item-15614776.aspx
4818,'Air Max 2090 Be True' Sneakers,Nike,186 €,https://cdn-images.farfetch-contents.com/15/61/47/74/15614774_28267107_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-2090-be-true-sneakers-item-15614774.aspx
4819,'Superstar' Sneakers,adidas,119 €,https://cdn-images.farfetch-contents.com/15/61/40/45/15614045_28147052_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-sneakers-item-15614045.aspx
4820,Desert-Boots aus Wildleder,Tod's,520 €,https://cdn-images.farfetch-contents.com/15/61/38/15/15613815_28213588_300.jpg,https://www.farfetch.com/de/shopping/men/tods-desert-boots-aus-wildleder-item-15613815.aspx
4821,'Gommino' Loafer mit Schnürung,Tod's,420 €,https://cdn-images.farfetch-contents.com/15/61/37/77/15613777_28216154_300.jpg,https://www.farfetch.com/de/shopping/men/tods-gommino-loafer-mit-schnurung-item-15613777.aspx
4822,Slip-On-Sneakers mit Tiger,Kenzo,195 €,https://cdn-images.farfetch-contents.com/15/61/37/76/15613776_28287368_300.jpg,https://www.farfetch.com/de/shopping/men/kenzo-slip-on-sneakers-mit-tiger-item-15613776.aspx
4823,Flache Loafer,Tod's,390 €,https://cdn-images.farfetch-contents.com/15/61/34/87/15613487_28216149_300.jpg,https://www.farfetch.com/de/shopping/men/tods-flache-loafer-item-15613487.aspx
4824,Sneakers mit Schnürung,Prada,590 €,https://cdn-images.farfetch-contents.com/15/61/33/47/15613347_28218661_300.jpg,https://www.farfetch.com/de/shopping/men/prada-sneakers-mit-schnurung-item-15613347.aspx
4825,Klassische Sneakers,Officine Creative,335 €,https://cdn-images.farfetch-contents.com/15/61/33/29/15613329_28217704_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-klassische-sneakers-item-15613329.aspx
4826,Monk-Schuhe mit mandelförmiger Kappe,Officine Creative,503 €,https://cdn-images.farfetch-contents.com/15/61/33/27/15613327_28324503_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-monk-schuhe-mit-mandelformiger-kappe-item-15613327.aspx
4827,'SB Zoom Blazer CNVS' Sneakers,Nike,113 €,https://cdn-images.farfetch-contents.com/15/61/26/42/15612642_28647747_300.jpg,https://www.farfetch.com/de/shopping/men/nike-sb-zoom-blazer-cnvs-sneakers-item-15612642.aspx
4828,Sneakers mit Stickerei,adidas,781 €,https://cdn-images.farfetch-contents.com/15/61/25/93/15612593_28266837_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-sneakers-mit-stickerei-item-15612593.aspx
4829,Slip-On-Sneakers,Kiton,848 €,https://cdn-images.farfetch-contents.com/15/61/23/95/15612395_28283935_300.jpg,https://www.farfetch.com/de/shopping/men/kiton-slip-on-sneakers-item-15612395.aspx
4830,'Wing Transparent' High-Top-Sneakers,Givenchy,795 €,https://cdn-images.farfetch-contents.com/15/61/23/21/15612321_28178561_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-wing-transparent-high-top-sneakers-item-15612321.aspx
4831,'Reverse' Sneakers,Givenchy,550 €,https://cdn-images.farfetch-contents.com/15/61/23/15/15612315_28235471_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-reverse-sneakers-item-15612315.aspx
4832,'Rhisu Run' Sneakers,Y-3,281 €,https://cdn-images.farfetch-contents.com/15/61/21/10/15612110_28195211_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-rhisu-run-sneakers-item-15612110.aspx
4833,'Ren' Sneakers,Y-3,288 €,https://cdn-images.farfetch-contents.com/15/61/21/09/15612109_28195205_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-ren-sneakers-item-15612109.aspx
4834,'Hicho' Sneakers,Y-3,275 €,https://cdn-images.farfetch-contents.com/15/61/21/08/15612108_28193064_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-hicho-sneakers-item-15612108.aspx
4835,'Yuben Mid' Sneakers,Y-3,270 €,https://cdn-images.farfetch-contents.com/15/61/21/04/15612104_28193058_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-yuben-mid-sneakers-item-15612104.aspx
4836,'Yuben' Sneakers,Y-3,242 €,https://cdn-images.farfetch-contents.com/15/61/21/03/15612103_28195186_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-yuben-sneakers-item-15612103.aspx
4837,'Yuben' Sneakers,Y-3,247 €,https://cdn-images.farfetch-contents.com/15/61/21/02/15612102_28195181_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-yuben-sneakers-item-15612102.aspx
4838,'Arrows' Sneakers aus Wildleder,Off-White,1.006 €,https://cdn-images.farfetch-contents.com/15/61/20/28/15612028_29026596_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-arrows-sneakers-aus-wildleder-item-15612028.aspx
4839,Sneakers mit dicker Sohle,Moschino,370 €,https://cdn-images.farfetch-contents.com/15/61/11/07/15611107_28193783_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-sneakers-mit-dicker-sohle-item-15611107.aspx
4840,'Air Tailwind 79' Sneakers,Nike,89 €,https://cdn-images.farfetch-contents.com/15/61/11/04/15611104_28209269_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-tailwind-79-sneakers-item-15611104.aspx
4841,'Sermon' High-Top-Sneakers,Reebok,90 €,https://cdn-images.farfetch-contents.com/15/61/03/98/15610398_28647736_300.jpg,https://www.farfetch.com/de/shopping/men/reebok-sermon-high-top-sneakers-item-15610398.aspx
4842,'Superstar' Sneakers,adidas,90 €,https://cdn-images.farfetch-contents.com/15/61/03/97/15610397_28660502_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-sneakers-item-15610397.aspx
4843,'Madrid LX' Sneakers,Vans,184 €,https://cdn-images.farfetch-contents.com/15/61/03/96/15610396_28660500_300.jpg,https://www.farfetch.com/de/shopping/men/vans-madrid-lx-sneakers-item-15610396.aspx
4844,'RS-X3' Sneakers,Puma,143 €,https://cdn-images.farfetch-contents.com/15/61/03/95/15610395_28660498_300.jpg,https://www.farfetch.com/de/shopping/men/puma-rs-x3-sneakers-item-15610395.aspx
4845,'Supernova' Sneakers,Car Shoe,210 €,https://cdn-images.farfetch-contents.com/15/60/89/07/15608907_28334403_300.jpg,https://www.farfetch.com/de/shopping/men/car-shoe-supernova-sneakers-item-15608907.aspx
4846,High-Top-Sneakers mit Schwalben,McQ Swallow,195 €,https://cdn-images.farfetch-contents.com/15/60/89/01/15608901_28149717_300.jpg,https://www.farfetch.com/de/shopping/men/mcq-swallow-high-top-sneakers-mit-schwalben-item-15608901.aspx
4847,High-Top-Sneakers mit Print,Golden Goose,415 €,https://cdn-images.farfetch-contents.com/15/60/88/49/15608849_28102883_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-high-top-sneakers-mit-print-item-15608849.aspx
4848,Sneakers mit Leo-Print,Golden Goose,430 €,https://cdn-images.farfetch-contents.com/15/60/88/48/15608848_28102881_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-sneakers-mit-leo-print-item-15608848.aspx
4849,Monk-Schuhe mit doppelter Schnalle,Eleventy,492 €,https://cdn-images.farfetch-contents.com/15/60/88/46/15608846_28321389_300.jpg,https://www.farfetch.com/de/shopping/men/eleventy-monk-schuhe-mit-doppelter-schnalle-item-15608846.aspx
4850,Klassische Derby-Schuhe,Eleventy,443 €,https://cdn-images.farfetch-contents.com/15/60/88/31/15608831_28108397_300.jpg,https://www.farfetch.com/de/shopping/men/eleventy-klassische-derby-schuhe-item-15608831.aspx
4851,Stiefel mit Schnürung,Eleventy,492 €,https://cdn-images.farfetch-contents.com/15/60/88/28/15608828_28115707_300.jpg,https://www.farfetch.com/de/shopping/men/eleventy-stiefel-mit-schnurung-item-15608828.aspx
4852,Stiefel mit Schnürung,Eleventy,394 €,https://cdn-images.farfetch-contents.com/15/60/85/66/15608566_28115682_300.jpg,https://www.farfetch.com/de/shopping/men/eleventy-stiefel-mit-schnurung-item-15608566.aspx
4853,Chelsea-Stiefel mit Schnallen,Eleventy,344 €,https://cdn-images.farfetch-contents.com/15/60/85/41/15608541_28108333_300.jpg,https://www.farfetch.com/de/shopping/men/eleventy-chelsea-stiefel-mit-schnallen-item-15608541.aspx
4854,'Superstar' Sneakers,Golden Goose,375 €,https://cdn-images.farfetch-contents.com/15/60/83/41/15608341_28282632_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-superstar-sneakers-item-15608341.aspx
4855,Schnürstiefel mit Kontrastsohle,Alexander McQueen,590 €,https://cdn-images.farfetch-contents.com/15/60/81/31/15608131_28314765_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-schnurstiefel-mit-kontrastsohle-item-15608131.aspx
4856,High-Top-Sneakers mit Schnürung,Alexander McQueen,650 €,https://cdn-images.farfetch-contents.com/15/60/81/10/15608110_28145463_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-high-top-sneakers-mit-schnurung-item-15608110.aspx
4857,Sneakers mit Logo-Print,Moschino,295 €,https://cdn-images.farfetch-contents.com/15/60/79/55/15607955_28200197_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-sneakers-mit-logo-print-item-15607955.aspx
4858,Sneakers mit Klettverschluss,Givenchy,450 €,https://cdn-images.farfetch-contents.com/15/60/76/96/15607696_28205700_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-sneakers-mit-klettverschluss-item-15607696.aspx
4859,Stiefel mit dicker Sohle,Balmain,1.190 €,https://cdn-images.farfetch-contents.com/15/60/74/23/15607423_28193731_300.jpg,https://www.farfetch.com/de/shopping/men/balmain-stiefel-mit-dicker-sohle-item-15607423.aspx
4860,Schnürstiefel mit dicker Sohle,Marsèll,798 €,https://cdn-images.farfetch-contents.com/15/60/73/40/15607340_28154610_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-schnurstiefel-mit-dicker-sohle-item-15607340.aspx
4861,'Twisted Resort Chuck 70' Sneakers,Converse,94 €,https://cdn-images.farfetch-contents.com/15/60/73/25/15607325_28440820_300.jpg,https://www.farfetch.com/de/shopping/men/converse-twisted-resort-chuck-70-sneakers-item-15607325.aspx
4862,Stiefel mit Schnalle,Balmain,990 €,https://cdn-images.farfetch-contents.com/15/60/72/84/15607284_28440817_300.jpg,https://www.farfetch.com/de/shopping/men/balmain-stiefel-mit-schnalle-item-15607284.aspx
4863,'Pro Model' Sneakers,adidas,90 €,https://cdn-images.farfetch-contents.com/15/60/69/28/15606928_28647731_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-pro-model-sneakers-item-15606928.aspx
4864,'UA Curry 1 Lux' Sneakers,Under Armour,90 €,https://cdn-images.farfetch-contents.com/15/60/69/26/15606926_28647726_300.jpg,https://www.farfetch.com/de/shopping/men/under-armour-ua-curry-1-lux-sneakers-item-15606926.aspx
4865,'Air Max 90 Essential' Sneakers,Nike,126 €,https://cdn-images.farfetch-contents.com/15/60/69/21/15606921_28665037_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-essential-sneakers-item-15606921.aspx
4866,'Ralph Sampson NC' Sneakers,Puma,91 €,https://cdn-images.farfetch-contents.com/15/60/69/18/15606918_28664395_300.jpg,https://www.farfetch.com/de/shopping/men/puma-ralph-sampson-nc-sneakers-item-15606918.aspx
4867,'Basket II Bode' Sneakers,Puma,90 €,https://cdn-images.farfetch-contents.com/15/60/69/16/15606916_28660489_300.jpg,https://www.farfetch.com/de/shopping/men/puma-basket-ii-bode-sneakers-item-15606916.aspx
4868,'Ralph Sampson NC' Sneakers,Puma,91 €,https://cdn-images.farfetch-contents.com/15/60/69/15/15606915_28665027_300.jpg,https://www.farfetch.com/de/shopping/men/puma-ralph-sampson-nc-sneakers-item-15606915.aspx
